time,"I(LIN2|X1)","I(ID)","I(IY)","I(IX)","I(ICLK)","I(LOUT)"
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.000000e-14,2.111703e-08,2.500000e-07,0.000000e+00,0.000000e+00,0.000000e+00,-3.386974e-09
1.000000e-13,4.160847e-08,5.000000e-07,0.000000e+00,0.000000e+00,0.000000e+00,-6.955557e-09
1.500000e-13,6.105840e-08,7.500000e-07,0.000000e+00,0.000000e+00,0.000000e+00,-1.083785e-08
2.000000e-13,7.908958e-08,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-1.517063e-08
2.500000e-13,9.540903e-08,1.250000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-2.008742e-08
3.000000e-13,1.098366e-07,1.500000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-2.571402e-08
3.500000e-13,1.223212e-07,1.750000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-3.216563e-08
4.000000e-13,1.329477e-07,2.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-3.954478e-08
4.500000e-13,1.419333e-07,2.250000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-4.793969e-08
5.000000e-13,1.496167e-07,2.500000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-5.742299e-08
5.500000e-13,1.564387e-07,2.750000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-6.805060e-08
6.000000e-13,1.629170e-07,3.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-7.986104e-08
6.500000e-13,1.696158e-07,3.250000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-9.287491e-08
7.000000e-13,1.771132e-07,3.500000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-1.070946e-07
7.500000e-13,1.859675e-07,3.750000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-1.225046e-07
8.000000e-13,1.966850e-07,4.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-1.390712e-07
8.500000e-13,2.096907e-07,4.250000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-1.567441e-07
9.000000e-13,2.253037e-07,4.500000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-1.754560e-07
9.500000e-13,2.437190e-07,4.750000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-1.951250e-07
1.000000e-12,2.649957e-07,5.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-2.156547e-07
1.050000e-12,2.890527e-07,5.250000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-2.369367e-07
1.100000e-12,3.156723e-07,5.500000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-2.588516e-07
1.150000e-12,3.445105e-07,5.750000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-2.812712e-07
1.200000e-12,3.751148e-07,6.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-3.040603e-07
1.250000e-12,4.069476e-07,6.250000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-3.270790e-07
1.300000e-12,4.394145e-07,6.500000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-3.501843e-07
1.350000e-12,4.718959e-07,6.750000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-3.732328e-07
1.400000e-12,5.037805e-07,7.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-3.960828e-07
1.450000e-12,5.344980e-07,7.250000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-4.185959e-07
1.500000e-12,5.635504e-07,7.500000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-4.406396e-07
1.550000e-12,5.905392e-07,7.750000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-4.620892e-07
1.600000e-12,6.151871e-07,8.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-4.828293e-07
1.650000e-12,6.373532e-07,8.250000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-5.027560e-07
1.700000e-12,6.570404e-07,8.500000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-5.217778e-07
1.750000e-12,6.743953e-07,8.750000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-5.398176e-07
1.800000e-12,6.897000e-07,9.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-5.568132e-07
1.850000e-12,7.033559e-07,9.250000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-5.727189e-07
1.900000e-12,7.158620e-07,9.500000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-5.875052e-07
1.950000e-12,7.277880e-07,9.750000e-06,0.000000e+00,0.000000e+00,0.000000e+00,-6.011599e-07
2.000000e-12,7.397434e-07,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.136882e-07
2.050000e-12,7.523462e-07,1.025000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.251120e-07
2.100000e-12,7.661911e-07,1.050000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.354702e-07
2.150000e-12,7.818205e-07,1.075000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.448176e-07
2.200000e-12,7.996988e-07,1.100000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.532242e-07
2.250000e-12,8.201916e-07,1.125000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.607742e-07
2.300000e-12,8.435510e-07,1.150000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.675645e-07
2.350000e-12,8.699069e-07,1.175000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.737033e-07
2.400000e-12,8.992644e-07,1.200000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.793085e-07
2.450000e-12,9.315084e-07,1.225000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.845056e-07
2.500000e-12,9.664132e-07,1.250000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.894263e-07
2.550000e-12,1.003659e-06,1.275000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.942059e-07
2.600000e-12,1.042851e-06,1.300000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-6.989818e-07
2.650000e-12,1.083546e-06,1.325000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.038907e-07
2.700000e-12,1.125278e-06,1.350000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.090675e-07
2.750000e-12,1.167584e-06,1.375000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.146425e-07
2.800000e-12,1.210041e-06,1.400000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.207395e-07
2.850000e-12,1.252286e-06,1.425000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.274744e-07
2.900000e-12,1.294043e-06,1.450000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.349534e-07
2.950000e-12,1.335149e-06,1.475000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.432709e-07
3.000000e-12,1.375562e-06,1.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.525091e-07
3.050000e-12,1.415382e-06,1.525000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.627359e-07
3.100000e-12,1.454846e-06,1.550000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.740047e-07
3.150000e-12,1.494332e-06,1.575000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.863534e-07
3.200000e-12,1.534349e-06,1.600000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.998041e-07
3.250000e-12,1.575523e-06,1.625000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.143627e-07
3.300000e-12,1.618580e-06,1.650000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.300191e-07
3.350000e-12,1.664324e-06,1.675000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.467479e-07
3.400000e-12,1.713612e-06,1.700000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.645083e-07
3.450000e-12,1.767334e-06,1.725000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.832454e-07
3.500000e-12,1.826383e-06,1.750000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-9.028911e-07
3.550000e-12,1.891637e-06,1.775000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-9.233653e-07
3.600000e-12,1.963939e-06,1.800000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-9.445772e-07
3.650000e-12,2.044081e-06,1.825000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-9.664274e-07
3.700000e-12,2.132793e-06,1.850000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-9.888090e-07
3.750000e-12,2.230730e-06,1.875000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.011610e-06
3.800000e-12,2.338478e-06,1.900000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.034714e-06
3.850000e-12,2.456548e-06,1.925000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.058003e-06
3.900000e-12,2.585383e-06,1.950000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.081362e-06
3.950000e-12,2.725372e-06,1.975000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.104674e-06
4.000000e-12,2.876860e-06,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.127830e-06
4.050000e-12,3.040170e-06,2.025000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.150724e-06
4.100000e-12,3.215622e-06,2.050000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.173260e-06
4.150000e-12,3.403564e-06,2.075000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.195351e-06
4.200000e-12,3.604396e-06,2.100000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.216920e-06
4.250000e-12,3.818600e-06,2.125000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.237902e-06
4.300000e-12,4.046779e-06,2.150000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.258248e-06
4.350000e-12,4.289677e-06,2.175000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.277921e-06
4.400000e-12,4.548220e-06,2.200000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.296900e-06
4.450000e-12,4.823530e-06,2.225000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.315180e-06
4.500000e-12,5.116953e-06,2.250000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.332773e-06
4.550000e-12,5.430069e-06,2.275000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.349707e-06
4.600000e-12,5.764688e-06,2.300000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.366026e-06
4.650000e-12,6.122853e-06,2.325000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.381792e-06
4.700000e-12,6.506810e-06,2.350000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.397081e-06
4.750000e-12,6.918982e-06,2.375000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.411985e-06
4.800000e-12,7.361925e-06,2.400000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.426610e-06
4.850000e-12,7.838279e-06,2.425000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.441074e-06
4.900000e-12,8.350705e-06,2.450000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.455507e-06
4.950000e-12,8.901825e-06,2.475000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.470050e-06
5.000000e-12,9.494164e-06,2.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.484852e-06
5.050000e-12,1.016280e-05,2.525000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.496929e-06
5.100000e-12,1.087761e-05,2.550000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.509409e-06
5.150000e-12,1.164084e-05,2.575000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.522331e-06
5.200000e-12,1.245455e-05,2.600000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.535732e-06
5.250000e-12,1.332065e-05,2.625000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.549648e-06
5.300000e-12,1.424098e-05,2.650000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.564123e-06
5.350000e-12,1.521741e-05,2.675000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.579206e-06
5.400000e-12,1.625198e-05,2.700000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.594953e-06
5.450000e-12,1.734693e-05,2.725000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.611428e-06
5.500000e-12,1.850474e-05,2.750000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.628701e-06
5.550000e-12,1.972811e-05,2.775000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.646849e-06
5.600000e-12,2.101983e-05,2.800000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.665953e-06
5.650000e-12,2.238258e-05,2.825000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.686100e-06
5.700000e-12,2.381871e-05,2.850000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.707380e-06
5.750000e-12,2.532999e-05,2.875000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.729880e-06
5.800000e-12,2.691736e-05,2.900000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.753689e-06
5.850000e-12,2.858075e-05,2.925000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.778892e-06
5.900000e-12,3.031904e-05,2.950000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.805567e-06
5.950000e-12,3.213001e-05,2.975000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.833788e-06
6.000000e-12,3.401056e-05,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.863621e-06
6.050000e-12,3.595683e-05,3.025000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.895122e-06
6.100000e-12,3.796450e-05,3.050000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.928340e-06
6.150000e-12,4.002896e-05,3.075000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.963311e-06
6.200000e-12,4.214542e-05,3.100000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.000062e-06
6.250000e-12,4.430888e-05,3.125000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.038606e-06
6.300000e-12,4.651391e-05,3.150000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.078940e-06
6.350000e-12,4.875430e-05,3.175000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.121040e-06
6.400000e-12,5.102260e-05,3.200000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.164863e-06
6.450000e-12,5.330962e-05,3.225000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.210338e-06
6.500000e-12,5.560403e-05,3.250000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.257363e-06
6.550000e-12,5.789210e-05,3.275000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.305807e-06
6.600000e-12,6.015771e-05,3.300000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.355503e-06
6.650000e-12,6.238262e-05,3.325000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.406248e-06
6.700000e-12,6.454694e-05,3.350000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.457808e-06
6.750000e-12,6.662987e-05,3.375000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.509912e-06
6.800000e-12,6.861031e-05,3.400000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.562260e-06
6.850000e-12,7.046766e-05,3.425000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.614521e-06
6.900000e-12,7.218233e-05,3.450000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.666337e-06
6.950000e-12,7.373616e-05,3.475000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.717325e-06
7.000000e-12,7.511268e-05,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.767078e-06
7.050000e-12,7.629725e-05,3.525000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.815167e-06
7.100000e-12,7.727711e-05,3.550000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.861144e-06
7.150000e-12,7.804146e-05,3.575000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.904549e-06
7.200000e-12,7.858154e-05,3.600000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.944907e-06
7.250000e-12,7.889081e-05,3.625000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.981743e-06
7.300000e-12,7.896517e-05,3.650000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.014580e-06
7.350000e-12,7.880327e-05,3.675000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.042950e-06
7.400000e-12,7.840683e-05,3.700000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.066404e-06
7.450000e-12,7.778086e-05,3.725000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.084516e-06
7.500000e-12,7.693383e-05,3.750000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.096897e-06
7.550000e-12,7.587768e-05,3.775000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.103198e-06
7.600000e-12,7.462761e-05,3.800000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.103120e-06
7.650000e-12,7.320167e-05,3.825000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.096420e-06
7.700000e-12,7.162019e-05,3.850000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.082919e-06
7.750000e-12,6.990493e-05,3.875000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.062502e-06
7.800000e-12,6.807833e-05,3.900000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.035127e-06
7.850000e-12,6.616263e-05,3.925000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-3.000824e-06
7.900000e-12,6.417915e-05,3.950000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.959699e-06
7.950000e-12,6.214786e-05,3.975000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.911933e-06
8.000000e-12,6.008701e-05,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.857788e-06
8.050000e-12,5.801310e-05,4.025000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.797603e-06
8.100000e-12,5.594100e-05,4.050000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.731798e-06
8.150000e-12,5.388411e-05,4.075000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.660866e-06
8.200000e-12,5.185460e-05,4.100000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.585376e-06
8.250000e-12,4.986354e-05,4.125000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.505967e-06
8.300000e-12,4.792095e-05,4.150000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.423340e-06
8.350000e-12,4.603575e-05,4.175000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.338249e-06
8.400000e-12,4.421566e-05,4.200000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.251495e-06
8.450000e-12,4.246698e-05,4.225000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.163910e-06
8.500000e-12,4.079448e-05,4.250000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.076349e-06
8.550000e-12,3.920132e-05,4.275000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.989680e-06
8.600000e-12,3.768906e-05,4.300000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.904765e-06
8.650000e-12,3.625781e-05,4.325000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.822453e-06
8.700000e-12,3.490646e-05,4.350000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.743567e-06
8.750000e-12,3.363300e-05,4.375000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.668895e-06
8.800000e-12,3.243487e-05,4.400000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.599175e-06
8.850000e-12,3.130933e-05,4.425000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.535088e-06
8.900000e-12,3.025370e-05,4.450000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.477247e-06
8.950000e-12,2.926565e-05,4.475000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.426191e-06
9.000000e-12,2.834328e-05,4.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.382373e-06
9.050000e-12,2.748521e-05,4.525000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.346157e-06
9.100000e-12,2.669047e-05,4.550000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.317810e-06
9.150000e-12,2.595847e-05,4.575000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.297499e-06
9.200000e-12,2.528882e-05,4.600000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.285287e-06
9.250000e-12,2.468121e-05,4.625000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.281133e-06
9.300000e-12,2.413527e-05,4.650000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.284889e-06
9.350000e-12,2.365047e-05,4.675000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.296309e-06
9.400000e-12,2.322608e-05,4.700000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.315045e-06
9.450000e-12,2.286118e-05,4.725000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.340659e-06
9.500000e-12,2.255465e-05,4.750000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.372624e-06
9.550000e-12,2.230533e-05,4.775000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.410338e-06
9.600000e-12,2.211201e-05,4.800000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.453131e-06
9.650000e-12,2.197361e-05,4.825000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.500273e-06
9.700000e-12,2.188920e-05,4.850000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.550990e-06
9.750000e-12,2.185811e-05,4.875000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.604475e-06
9.800000e-12,2.187992e-05,4.900000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.659896e-06
9.850000e-12,2.195448e-05,4.925000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.716414e-06
9.900000e-12,2.208184e-05,4.950000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.773194e-06
9.950000e-12,2.226222e-05,4.975000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.829415e-06
1.000000e-11,2.249589e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.884284e-06
1.005000e-11,2.272927e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.936796e-06
1.010000e-11,2.301655e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.986486e-06
1.015000e-11,2.335787e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.032701e-06
1.020000e-11,2.375321e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.074856e-06
1.025000e-11,2.420236e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.112447e-06
1.030000e-11,2.470499e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.145054e-06
1.035000e-11,2.526078e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.172349e-06
1.040000e-11,2.586946e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.194102e-06
1.045000e-11,2.653101e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.210182e-06
1.050000e-11,2.724572e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.220562e-06
1.055000e-11,2.801431e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.225319e-06
1.060000e-11,2.883795e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.224630e-06
1.065000e-11,2.971824e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.218771e-06
1.070000e-11,3.065715e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.208113e-06
1.075000e-11,3.165682e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.193117e-06
1.080000e-11,3.271942e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.174321e-06
1.085000e-11,3.384689e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.152337e-06
1.090000e-11,3.504070e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.127839e-06
1.095000e-11,3.630169e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.101550e-06
1.100000e-11,3.762989e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.074234e-06
1.105000e-11,3.902445e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.046679e-06
1.110000e-11,4.048361e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.019691e-06
1.115000e-11,4.200476e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.994075e-06
1.120000e-11,4.358453e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.970628e-06
1.125000e-11,4.521890e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.950121e-06
1.130000e-11,4.690328e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.933294e-06
1.135000e-11,4.863248e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.920835e-06
1.140000e-11,5.040070e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.913375e-06
1.145000e-11,5.220139e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.911475e-06
1.150000e-11,5.402703e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.915611e-06
1.155000e-11,5.586890e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.926169e-06
1.160000e-11,5.771690e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.943433e-06
1.165000e-11,5.955943e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.967581e-06
1.170000e-11,6.138335e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.998674e-06
1.175000e-11,6.317421e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.036659e-06
1.180000e-11,6.491649e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.081363e-06
1.185000e-11,6.659405e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.132497e-06
1.190000e-11,6.819065e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.189653e-06
1.195000e-11,6.969046e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.252318e-06
1.200000e-11,7.107850e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.319871e-06
1.205000e-11,7.234106e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.391596e-06
1.210000e-11,7.346592e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.466687e-06
1.215000e-11,7.444255e-05,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.544262e-06
